x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,f1,f2,f3,f4,f5,case,uno,sero
-0.795961965,0.91221274,0.019778305,-0.456880058,-0.201819566,-1.497265503,0.716138309,0.693488451,-0.236982146,-0.881488325,1.535309087,1.37024032,-0.275006119,0.584471091,0.849378688,-0.108300455,-0.152125613,-1.884596829,0.095171062,-0.351662104,-0.095784377,0.028408081,-0.095336928,-0.919600953,-1.178845911,0,0,0,0,1,600,1,0
0.34210442,1.238111336,-0.22516932,0.843171047,0.568580779,1.66838883,1.726848303,-0.241941063,0.722239992,0.899998796,-0.615624447,2.033691887,0.262389196,-0.202323314,-1.257057855,-2.474934125,0.615781809,0.618318753,-3.515650817,1.011206148,0.138271475,0.140699115,1.890325311,-0.082574957,1.617288057,0,0,0,0,1,601,1,0
-0.969587717,-1.342796141,0.841505449,1.374182438,-0.501889401,-0.169715278,-0.327882277,-0.40210896,1.05983521,1.823115496,-0.054507295,-1.200978421,-0.298979608,0.49961317,-0.628732747,-0.05403865,-1.801728035,1.635188895,-0.506096822,-1.266642851,-0.495524807,0.613644307,-1.579736145,0.147289083,0.347887113,0,0,0,1,0,602,1,0
0.078661839,-2.2337494,0.183840539,-1.847387702,1.987738425,-0.358956608,0.724272804,0.656221214,-0.160360246,-0.678516106,0.201921216,-0.372202679,0.852911694,-0.597727519,1.553011829,-1.879605971,0.1062047,0.300225842,2.300427065,-1.282981596,-0.082544222,-1.042411991,-0.037403071,-0.113985015,0.077614433,1,0,0,0,0,603,1,0
0.524090217,-0.682409025,0.128370398,-0.418070495,-0.71405618,1.070316455,-2.201957023,-0.237517383,0.388155434,-0.127108517,-0.443685724,0.547703511,1.325647105,-1.376096361,0.411405306,0.700941027,-1.38320585,-0.860061539,-0.457047809,0.229209636,0.78115485,-0.785723466,-1.570651359,1.482184153,1.52495642,1,0,0,0,0,604,1,0
1.862180032,0.433531977,0.414579601,-0.692542549,0.731284707,-0.054555697,-0.991423663,0.954515942,0.634674737,-0.079758112,-0.520660858,-0.181848376,-0.130781349,-0.190814282,1.129630045,0.877736561,0.768884399,-2.878166721,0.726884677,0.451228212,1.71083909,-1.259475619,0.180480448,0.578354877,0.868396412,0,1,0,0,0,605,1,0
-1.785753031,0.563292995,-0.975463129,-0.64453638,3.131686034,-0.286895859,-1.552613785,-0.838085423,-0.754382014,0.243738179,-1.277533619,-0.621525637,0.265126883,2.192405416,0.629096282,-0.959453792,1.419125927,0.136318067,-1.080172674,1.148031856,-0.191145827,0.585919268,-0.237720934,0.200585158,-0.571040026,0,0,0,0,1,606,1,0
-0.163171411,-0.500708126,-0.498718137,1.080782082,-0.848585664,0.146884005,0.471329807,2.498149137,-0.800470044,-2.622086953,-0.693248022,-0.070388644,1.181072243,1.148300066,-0.80181003,0.564471682,-1.972781363,0.03272812,0.011848075,0.395124359,-1.171806056,0.771093674,-0.035980383,1.003407399,-0.233042306,0,1,0,0,0,607,1,0
-0.57816886,-0.682720161,0.083632379,1.173853245,-0.762282609,0.616575628,1.462058054,1.010238574,-0.090091217,-0.113927836,1.521198688,-0.185574145,-1.278753589,0.255463024,-1.130092763,-0.459662402,0.886047188,1.859413343,0.484913979,-0.696493139,-0.630375847,-0.384177053,0.601796469,0.168267062,-1.412207343,0,0,0,1,0,608,1,0
0.432690058,-1.254049412,0.134656714,1.535646398,-0.117708887,0.960329462,-0.319313465,0.919890669,-0.082794847,-0.108607549,1.614804087,-0.738223948,-0.921876667,-1.94778931,-0.217006366,-1.270702611,0.465775584,-0.532115251,0.420665978,2.467736411,-0.740323916,-1.931923144,2.079625746,0.563914077,-0.038337547,0,0,0,0,1,609,1,0
0.624748931,0.168933599,-0.360911334,0.404089743,-0.600537116,-2.13916341,-0.689783979,-0.192915568,-0.730270131,0.027412297,-0.044557758,-0.663110062,0.703694141,0.566537938,-1.69744496,0.72768487,-0.265856833,1.508439899,-1.143271629,-0.219777385,-0.884948433,-0.613845752,0.058615738,-0.381272553,0.971135807,0,0,1,0,0,610,1,0
2.976833942,-1.071131723,-1.193369137,-0.674563611,-0.129985093,-0.22040276,0.45120799,1.030515533,-0.459151771,-0.101162518,0.868681889,-0.90389471,-0.421338615,-1.308965309,0.530423466,1.648308202,1.146185875,3.016929211,0.465889243,0.572379656,0.484401981,0.16001327,0.360598047,-1.232968748,-0.583535187,0,0,0,1,0,611,1,0
-2.303934593,-0.267769308,1.487307164,0.599643656,0.622538246,-1.066218914,-0.449599038,1.189520794,1.008703931,-1.557913237,-1.582183441,2.09E-05,1.673985746,0.380321304,1.664701538,-0.617684713,-0.716452267,-0.27910021,0.8705501,0.229122833,-0.627784516,-1.814564955,1.394648489,0.912618755,-0.850997209,0,1,0,0,0,612,1,0
-0.197085971,-0.54087313,0.163721707,-0.904831807,0.939150413,-1.371254165,-1.007497133,-0.343336026,-1.779828119,-1.406264965,-0.80606432,1.266386248,-1.898993109,1.702267614,-1.896627397,1.446759795,0.490549814,1.000577545,-0.231585788,-0.093983997,2.137573629,0.18967207,0.88281507,-0.278512914,-1.003347439,0,0,0,0,1,613,1,0
-0.956108884,-2.368647129,-0.365086975,1.563582746,1.794245845,1.71610713,-1.195334811,-0.850676758,-0.552284624,1.028566145,0.732555205,-1.799808762,2.220500676,0.649201755,-0.803627884,-0.25348699,0.569174979,1.576550625,0.407931109,-0.310611448,0.773722207,1.699957657,0.31568551,-0.415937789,0.188476666,0,0,1,0,0,614,1,0
-0.339753307,0.689849091,-0.439782452,-0.739227022,-0.362688,-0.620323964,0.498718943,-2.125107805,0.052095399,-0.705253275,0.13561049,0.256202499,-2.456469435,-1.458356599,-1.13981755,0.330914906,0.312655749,-2.358609841,-0.572354624,0.807571544,-0.567388697,0.307137091,-0.326461361,0.486809784,0.293729465,0,0,0,0,1,615,1,0
-0.096131819,-0.616978089,0.33175309,0.083337702,1.311741,1.720591531,-0.30587361,-0.168305096,-1.281556506,1.038551533,1.878696986,-0.548063639,0.876997035,-0.76064273,1.702447594,0.129702509,0.766893167,-0.499699179,0.273980056,-1.341657763,1.141335934,0.965692834,-0.04143563,-1.652120509,0.79977345,0,0,0,1,0,616,1,0
-0.110760436,1.013591517,-1.0335394,-0.895073296,0.42124648,0.831977499,-0.10831542,0.182033452,0.019497488,1.169526494,0.087150228,-0.038821493,0.670788925,0.171805468,0.598812946,0.248396522,1.341009859,0.898953814,-0.032132892,0.4374739,-0.970905632,1.189273425,0.468274271,-0.776481192,0.042829476,0,0,1,0,0,617,1,0
-0.914883802,0.081049118,0.32616786,-0.426273711,-0.238220074,-0.768823829,0.196324949,-1.112829722,0.537647921,1.344496333,0.113118541,-0.567869379,1.53135909,-0.672748119,0.541356147,0.474696275,-0.948488747,0.294901181,-0.545471728,2.331169644,-0.484861058,1.602655386,-0.691439835,1.632232232,-0.936968589,1,0,0,0,0,618,1,0
-0.23397037,0.849255311,-2.311715786,0.356095385,0.312530722,0.730043367,-1.232745545,1.822346524,-2.97331345,0.061944042,-0.989054036,-1.33818029,-0.24541909,-0.682836496,0.612612614,0.503906723,1.433378043,-1.31424804,-0.663157288,1.13496361,0.026856935,-0.078469191,0.953988894,0.648200768,0.535388169,0,0,0,0,1,619,1,0
-1.409090601,-0.256995825,1.408947879,0.221395068,1.251885122,0.847520463,-0.374509948,-2.105846784,-0.516028564,0.651013806,-0.36957526,-0.159909588,0.91367523,0.106577264,-0.625145093,-1.0240005,1.00488773,0.779024194,0.577703198,-0.430733279,0.70635278,1.359733051,0.703022637,0.7551031,-0.68697621,0,0,1,0,0,620,1,0
0.469671308,-0.136130663,-1.601225955,0.068997391,-1.017463154,1.128113977,-0.31368711,-1.036016269,1.198983261,-0.49647212,0.419856255,-2.043782339,-0.458432973,0.761862342,1.161412337,0.335240333,0.770674784,0.375810943,0.285546988,0.638549338,0.029994232,0.045856825,-0.367941463,1.319125753,0.988299185,0,0,0,1,0,621,1,0
0.263194817,0.389481667,0.181722611,-1.481926057,-0.706627405,-0.452070824,0.146835418,0.106149515,-0.027492741,0.267808003,0.131677723,-1.740790802,-0.609169216,-0.621205929,-0.802110542,0.386944556,-0.506702902,1.017078543,0.008661392,0.952291582,1.134697841,0.789176526,1.147023222,0.753058422,0.982045164,0,0,1,0,0,622,1,0
-0.84821371,1.742887454,0.014692465,0.033686312,1.175826876,0.673419295,-1.908699387,0.541928418,0.87223075,0.556500414,0.897440434,0.70516556,1.091916797,1.305442175,-0.184195777,1.233293796,-0.288510138,1.061486524,0.698203201,1.59514777,0.448840571,0.680447107,-0.853128896,-2.297892552,-0.793083534,0,1,0,0,0,623,1,0
0.777581046,0.171675431,-0.853729817,1.277114427,0.3547345,-1.83034789,-0.431636395,-0.610599065,-0.486205104,-0.241375759,-0.531343449,0.427555961,-1.475661021,0.30638301,-1.234137575,1.002640051,0.549896383,0.518555809,0.644013808,-0.156714273,-0.090072473,1.001232752,-0.893010877,-0.856598654,0.360868749,0,0,0,1,0,624,1,0
0.581972035,0.427439256,1.024232149,0.479112572,1.399300831,0.683173356,-0.756095166,0.858860129,0.398016757,0.300061983,1.251403093,0.050159005,-0.300681446,-1.262063308,-0.06310127,-0.007975015,0.941246342,0.895285949,1.196913247,0.292413585,-0.386591042,-1.415160302,-0.064174751,-0.15892469,-1.009168369,0,0,0,0,1,625,1,0
-0.239507415,-1.416902769,-1.539267295,-0.900429257,-0.084738063,1.195162587,-2.401090504,-1.460913145,-0.586575179,-1.007073034,-1.12296225,0.721434867,-0.679382076,0.398443503,-1.550537854,0.252751953,-1.400865187,-2.104746742,0.154251922,1.186984023,0.697362212,-0.062200102,0.128523035,-0.590703537,-0.169287358,0,0,0,0,1,626,1,0
-0.023302695,-0.279767924,0.359325485,1.403759204,0.833291493,-0.332915027,-0.749484996,0.339050881,-0.592372015,0.220039576,-0.513999105,-0.223184284,-2.479464809,-2.033422694,-1.617384008,0.647759071,1.313401985,-2.006197466,-0.15288796,1.879730168,1.194083905,1.140262336,-0.323967491,-0.419597219,-0.66517574,0,0,0,0,1,627,1,0
2.252069007,-0.949684082,0.43881895,0.04861982,0.63848424,-1.179750057,0.539403812,-0.374270628,0.494908889,-1.280124029,-0.974795886,-1.463940414,0.870789444,-1.012491998,0.270012366,0.036286273,-1.104992157,-1.686858215,0.42931516,-0.912087912,-0.76970784,-1.228336958,0.855393292,0.112251184,-1.640687458,0,0,0,0,1,628,1,0
1.522424163,-1.25110875,-1.033703125,0.706157991,-0.2266272,-0.250932057,-0.598814855,-1.031165029,-1.222845264,0.313336861,-0.140378185,-0.432724227,0.173167839,-0.086555861,0.19219758,-2.270255174,0.32705849,0.434736314,-0.957822236,-0.267446314,0.745694568,-1.343052354,-0.607256361,-0.093471056,-0.113185708,1,0,0,0,0,629,1,0
-1.219200888,0.340237965,-0.407122008,0.440698459,-1.088520289,-1.716514822,0.10588155,-1.091345144,1.170290365,-0.818294461,0.259291371,-1.082076718,-0.907356,0.686197735,-0.645677878,-1.547351426,0.355494717,-0.166862765,-1.659130684,-0.233110302,-0.025721409,-0.559097854,-0.39016598,0.467839187,-1.00468098,0,0,1,0,0,630,1,0
0.570584986,1.278790611,2.186819098,0.157623815,-0.968307057,0.475128945,0.006852911,-0.46067199,-1.36342574,0.908708329,-0.285369702,-0.111509387,-1.101017668,0.347976747,-0.211761192,0.557360057,1.377729875,0.224267072,-1.079764875,-0.325672325,-0.007807673,-0.968641858,0.268864602,-0.955320851,-0.653338167,1,0,0,0,0,631,1,0
0.389971804,0.07975823,1.341137809,0.516689128,0.908073855,0.653482782,0.624090507,0.825899795,1.152278637,-0.272581834,-1.064008363,-0.554623427,-1.05360938,0.81415822,-0.203639012,1.289545288,-0.173254296,-1.008086392,1.000766955,1.250187067,1.19157837,-1.420767437,-1.22008996,-1.74325066,-0.471029113,0,1,0,0,0,632,1,0
1.779448201,0.937374355,-0.414932804,-0.416555139,0.708555218,-0.729701468,-0.089571001,-0.200622912,0.493719412,-0.633822117,1.470340446,-0.454791567,-1.413180589,-1.460432425,-1.073454305,1.144457385,-0.390853155,0.782725167,1.992894636,-1.542818964,0.192823925,0.802168661,0.594740233,-0.332572598,0.025508928,0,0,0,1,0,633,1,0
0.385434179,-2.068023315,0.671650481,-0.236134604,-0.121402968,0.779257847,-0.77729472,-1.675589175,0.999721259,-0.103803563,-0.507516827,-0.795653739,-0.847374325,-0.943570385,-1.181943549,0.94148306,-0.950217975,1.874057595,-0.506373284,0.17623913,0.245686958,0.242664205,-0.613459257,0.074519944,0.793486412,1,0,0,0,0,634,1,0
0.413299659,-2.309788884,-1.316880854,-0.413962438,0.867551665,0.406932642,-0.39013716,-0.86725989,0.697562633,-1.097979406,-0.474914314,0.876687379,2.55567959,1.199239825,-0.031080151,-0.057053523,-1.412998468,0.443449403,0.971359695,-0.72738634,-0.679006817,-0.309484662,1.77998742,-1.12660547,-0.851947418,0,0,1,0,0,635,1,0
-0.880947706,-0.0528596,0.801373686,-0.77533216,0.000772787,0.970368931,0.386251163,-0.620644196,0.081565179,-0.541161166,-0.652565859,1.755038911,-0.089091646,1.255499445,-0.69355539,0.006290761,-1.391361642,0.637754556,-0.186631783,-0.335463307,-1.140038271,-0.570408409,-0.359719936,-0.802873885,-0.338274273,0,0,0,1,0,636,1,0
1.182734135,-1.637783068,2.535686593,-0.709640133,0.47372504,-0.903205561,-1.185204102,1.096103807,0.379977277,1.37484334,0.171039744,1.772833128,-0.973592356,1.417366983,-0.159079363,0.363796437,0.713849444,-0.09981316,0.049353384,-1.082522789,1.986673219,-0.69185973,1.275515634,0.065011327,0.679452573,1,0,0,0,0,637,1,0
-0.868757546,0.054913078,-0.7633681,0.970858981,-0.876623586,1.704919057,0.383015582,1.007393272,0.275349353,1.502899271,-0.171648187,1.343956366,0.384625268,1.002893199,1.267584908,-1.659283926,0.510009605,0.169590626,-0.227964172,-0.30653629,0.686950287,0.098366839,0.383575354,1.457314075,1.09842204,1,0,0,0,0,638,1,0
-0.861038608,-0.024994183,0.387516138,0.883749667,0.363060832,1.038200697,0.276871796,0.525674066,-0.130474696,-1.236867569,-0.199568101,-1.165550172,-0.596829544,-0.041399709,0.671682876,-0.863497824,-0.974088084,-0.203188677,-0.123671546,1.285383309,1.044440223,2.269893444,1.197661033,-1.385481188,0.792869028,0,1,0,0,0,639,1,0
-0.253560729,0.040925156,0.209147859,-0.055721357,0.71077432,-0.280986538,0.078511716,-0.173442867,0.094070417,1.447659486,-1.058111332,-0.022827243,-2.23478656,-0.585929404,1.284705908,0.059366959,0.366206765,1.135148226,0.547895399,-0.026888957,1.384127148,1.121023579,-1.40707176,-0.613496948,0.880996653,0,0,0,1,0,640,1,0
-1.320732784,2.087287056,0.79922215,-0.595182198,-0.397253278,0.032203144,-0.232513316,0.138926628,0.83494393,0.339077275,-1.34472694,-0.239852207,0.63729207,-0.431115642,-0.963597843,-0.318281665,-1.628856677,-1.56338193,-1.150181975,-0.21551519,-0.589794804,-0.600878362,1.191576017,0.046007398,0.719692155,0,0,1,0,0,641,1,0
0.824896249,0.663991931,-0.831637165,-0.008700771,0.737597814,0.025967054,0.710662793,0.150492168,-2.120260462,1.634502203,0.312760818,1.034637594,-0.768055628,-0.64684329,0.031066193,-0.543550495,-2.382663357,0.467840176,0.639300622,1.319811915,0.776085847,-0.458054672,0.41374937,-2.760935322,0.185005225,0,0,0,1,0,642,1,0
0.420317074,0.692840086,1.52558768,-0.519042277,-0.696250851,0.926799518,2.556265108,-0.766084646,0.205837425,0.743291179,1.680579404,2.393040707,-1.293968122,-0.907435327,0.747503376,-0.656548597,-0.09842676,-0.744607799,-0.086842827,1.957755414,-0.031316209,-0.403847266,0.415124807,0.895645349,0.351965816,1,0,0,0,0,643,1,0
2.191802454,1.425740933,-1.704826785,0.464241551,0.862947559,0.303113734,2.008389859,0.90941422,0.993569762,0.476043866,-0.72496344,0.074095168,0.045706499,0.083578528,-1.540606845,0.057787023,0.626103852,0.338239006,0.326348655,-0.274119262,0.273032366,0.560619962,0.367880428,-0.516759132,-0.266938629,0,0,0,1,0,644,1,0
-0.719019309,0.646366084,-0.579985438,-0.77861929,-0.242241177,0.657690311,-0.548773225,-1.144648249,-0.311602314,-0.802422399,0.214606452,-0.589599259,0.35165442,-1.233696796,-0.577205283,-0.270743368,0.630878163,0.446163445,1.598576768,0.109030066,0.089663009,0.976124386,-0.903978839,-2.138226713,0.663870751,0,0,1,0,0,645,1,0
2.093093137,-0.376591397,-0.806182322,-0.042852283,-0.592581451,-0.834901906,-0.133299312,-0.518434323,-0.206042841,1.173105455,-0.788638813,0.407460969,1.137263705,-0.401187122,-0.629805454,-0.065321169,-1.317334411,0.046630374,0.592970937,1.227486084,-0.316250455,-0.363904074,1.160167939,-1.376160176,0.709810341,1,0,0,0,0,646,1,0
1.870590953,0.01526509,-0.456109414,2.889314273,-1.43219642,1.072419581,-0.866680023,0.817352112,1.916801869,0.448621388,1.997229678,-1.561413289,0.960476662,-0.196081937,-0.451865212,1.646895491,-0.215135813,-0.244006268,-0.739180625,-1.413895825,0.518422228,-2.880153063,0.391484194,1.980685935,-0.38726982,0,0,0,0,1,647,1,0
0.437728111,0.670668764,-1.779925973,-1.055459091,-0.955613639,-0.14272267,-1.24312933,-0.638764299,0.586442978,1.36311298,-0.081904319,-1.360129763,0.838669363,-0.798936309,1.765681172,-0.124523145,1.151888214,-0.882581717,-0.524216459,1.979065424,-0.044697569,1.046412765,1.61124152,0.166580793,-0.552575157,0,0,0,0,1,648,1,0
0.658582124,-0.274126043,-0.628210847,-2.301863172,1.018793296,-0.396857209,2.247839491,0.547926353,0.684411154,-1.689208558,-1.425210025,1.370712404,-0.825390824,-0.830001346,-1.962851078,0.455625725,1.496330806,-1.30597752,-0.619661356,1.140932606,2.060851332,-0.683572611,0.942697123,0.962276488,1.269916582,0,0,0,0,1,649,1,0
-0.439690159,0.666332196,0.471903987,0.928570875,-0.241858418,-1.544623729,0.991165114,0.289216129,1.028255491,0.800323288,-0.820049433,-2.120307109,1.175974033,0.571092839,0.316718216,0.303716617,-0.379475897,1.061142436,0.65443797,-0.95913832,-1.249315217,-0.306693526,-0.431902074,0.571907874,0.583643541,0,0,0,1,0,650,1,0
-0.845745316,0.655307547,0.802206288,-0.074754143,-0.800348104,1.097567836,-1.803445475,0.49861742,0.016242251,-0.529629971,-0.279096003,0.885742199,-0.540511826,0.177630446,0.812640505,-0.254246249,-1.913502712,0.471951665,-2.005379895,1.619083733,-0.217929691,0.946357983,0.957524369,0.233570641,0.126714225,0,1,0,0,0,651,1,0
0.65829725,1.270520227,0.89491523,2.255347851,0.9024267,-0.894003896,1.603131809,-0.453459958,0.150426872,-1.627859894,0.441163683,-1.629052626,-1.296066156,0.09446249,-0.879990941,-1.662644199,0.48242114,-0.309880796,-0.9618896,-1.423528226,-0.331953388,0.992123019,-1.706688441,0.192862948,-0.657239074,0,0,1,0,0,652,1,0
1.902892345,-1.30133337,0.008126689,0.071993254,-0.298211707,-0.20583188,-0.999645275,0.30909995,-4.581785487,-1.111246711,0.278460841,-0.939755224,-0.224974115,0.197040745,0.3320023,-0.79098277,-0.111171498,-0.668551446,0.161687806,1.081798098,-0.248154479,-0.142042805,-0.170375002,-1.540882817,0.107999052,1,0,0,0,0,653,1,0
-0.864203793,-0.216012903,0.205887642,-1.228267793,-0.20801235,-0.969458885,1.817245501,-0.004214758,-0.366832834,0.126507762,-0.314696425,-1.169141962,0.248311179,-0.477110078,0.736320603,0.940263111,0.712001101,0.008700538,-0.31311389,0.993275494,1.421496395,-1.465322017,0.618941031,-1.285667257,-1.52707005,0,0,0,0,1,654,1,0
-0.621126246,1.079044242,-0.503008017,-2.139867529,-0.338677435,0.857266085,-0.416232181,0.843887292,1.341367636,-0.098704382,0.492712113,0.747947324,-1.047291194,0.167730204,1.509522587,-0.211777414,0.099235858,0.267135706,-0.657040171,1.277687397,-0.702685817,-0.737511588,0.830647345,-0.670901626,0.846719094,0,1,0,0,0,655,1,0
0.627491398,0.823240021,-1.847408814,0.968720393,0.039961847,1.10768426,1.351623152,1.195319566,0.571956326,-0.714515421,0.068385652,-0.953321719,2.61411311,-0.637607258,-2.305979815,-0.975895952,-1.894513365,0.90195322,0.3554101,-0.586055137,0.266327273,-0.396501834,1.985877446,-0.602892552,-0.283146823,0,0,1,0,0,656,1,0
0.095494645,-1.170968461,0.914989254,-1.496194822,0.356031677,0.155998397,1.246951384,1.172577041,-0.645286043,1.588654155,1.940370045,1.27718778,-0.138859447,1.168336386,-1.096546851,0.12914191,-0.192106722,-0.709033696,-1.089115217,-1.068919586,0.424349426,-0.164685076,-1.27538912,1.343235076,-0.078387498,0,0,1,0,0,657,1,0
0.549658074,-0.215509154,1.121643227,1.100993234,0.01856412,0.660310595,-0.712346203,0.455437487,0.884688384,-0.798425983,0.314628343,-2.822110857,0.450429939,-0.626593054,1.325782497,1.921443012,2.186353564,-1.171838714,0.058395791,-0.581020907,0.417237006,-1.292541746,-1.284745999,0.55224257,-0.946751176,0,0,1,0,0,658,1,0
-1.684352014,-0.902746968,0.642216418,-0.983868874,-0.03235664,-1.917529846,0.992861815,-1.215382994,0.963835827,-0.831022178,-0.861026139,1.547100314,-0.214194562,0.397717945,-0.04517832,1.697822697,0.145848354,-0.413790414,0.928486989,1.078217374,-1.946307817,1.368485846,1.590080565,2.035273255,0.876885528,0,0,0,0,1,659,1,0
0.670048236,-0.624272047,-0.301346129,-0.834775402,0.422138589,0.93498814,-2.289567718,-0.712653484,0.653175559,1.391183904,0.255676347,-1.361116374,1.480267566,0.948747719,-1.406926908,0.031801028,-0.644334316,-0.529369181,-0.114760804,0.096282793,1.334630052,0.431202569,-1.068402182,-0.563490747,1.737595392,0,0,1,0,0,660,1,0
-0.789524714,0.042038217,-0.073651434,-0.107062724,-0.340432142,1.064778674,1.165021004,-0.83387203,-1.307063454,-0.248365762,0.633511093,-0.300280152,0.120117815,-0.571446594,1.003318732,-2.429002391,0.645368523,0.975684241,1.716260991,1.243349004,1.518758436,0.930748937,-1.44239774,-0.904559495,0.145405884,0,0,0,0,1,661,1,0
-2.066096187,-1.035115939,1.49655065,-0.515434297,-0.485813072,-0.440411042,0.158758714,-0.648651484,0.368452798,0.369104165,1.052853208,2.238443079,0.958592741,1.132873332,-0.684550716,-0.423460328,0.182065421,-1.247008251,-0.198168414,-0.089906241,1.166114646,1.224879752,-0.123993604,-0.949560021,-1.011954188,0,0,1,0,0,662,1,0
0.821892978,-1.481655593,-0.135369995,-1.411246348,-1.04020309,-1.927441292,0.214254049,-0.939832645,1.081819746,-0.379943999,0.979843097,1.704766137,-0.104205334,1.019665856,0.984398508,0.598743253,1.020029528,-1.442289176,1.557592449,-0.275538861,-0.618158168,-1.79784542,0.505723964,0.654598435,-1.866475486,0,0,0,0,1,663,1,0
1.368032261,1.316787246,0.42155985,2.502842647,-0.016181457,0.976243316,0.179911097,0.637966845,0.244470354,-0.550667761,0.798043626,-0.786515055,1.403582232,-0.229474988,-0.366718083,-0.25076386,-0.337061898,0.625558613,1.79066399,-0.880361121,-0.765851496,0.339097726,1.272677316,1.557611348,0.499639383,0,0,1,0,0,664,1,0
-0.583341327,0.430135169,1.136846149,-1.149431498,-0.437064625,-0.765508276,0.160001016,1.004787345,-0.932276777,-0.38791205,-0.868140355,-0.589407605,0.420407877,-2.202315446,1.161101016,-0.554334286,-1.045265641,-0.68552429,-0.13292789,1.170433372,-0.589055509,-0.137097916,-1.349990163,-0.398037802,1.595412191,1,0,0,0,0,665,1,0
-1.593213728,-0.963638861,-0.248711771,0.12165896,0.625979791,-1.712072709,1.276568481,-1.367966967,-0.191671102,1.088449003,0.080706246,-0.404901986,0.262980707,-1.301486163,0.663073164,-2.089382589,-0.015114049,-0.036538927,0.146390288,0.088798376,1.018988232,-1.455083769,0.409258808,1.822253223,-1.138077686,0,0,0,0,1,666,1,0
0.047364662,-0.876003409,-0.683400895,0.558057487,-0.940110309,1.337495826,-0.133780657,-0.170076013,0.079499963,0.612259708,-0.256338658,-1.325350567,-0.07636213,0.270015399,-0.473009208,-1.339175463,0.917702484,-1.82854196,0.346490506,0.543381975,-0.085985831,-0.558626315,0.944232119,-1.059899607,0.793608915,0,0,1,0,0,667,1,0
-0.115060659,0.670174488,-0.203440754,0.98439948,-1.484863309,-0.130904722,1.63095114,0.348611986,-0.48007105,-1.073341148,-1.300598234,0.765023262,1.096354109,-0.746510553,0.941988698,1.171215274,0.488922218,0.706126022,0.401474491,-1.331348144,0.928378242,2.104402547,0.708734098,0.988854163,-1.913746866,1,0,0,0,0,668,1,0
-1.206736997,-0.917002746,-1.718911331,-0.73952915,0.447533805,1.865934822,0.018771673,-0.461574244,0.154766522,1.484921418,-0.641409657,0.100933091,-0.712420072,-0.476179054,-1.287005266,1.269915501,-0.052870586,-1.013478563,0.750391253,-1.394219722,1.538391717,-0.616204947,1.116548864,-0.135611581,-1.82070859,0,0,0,0,1,669,1,0
1.560276147,-0.206770424,1.483275466,-0.17705251,0.886452516,0.713773348,-0.542376773,0.222794909,0.669927779,-0.653824521,0.06556057,-0.131571062,-0.819818215,-0.171413462,0.35476798,-2.731463191,0.542658356,0.703497241,-0.655572487,-0.705744398,0.936636066,1.002566232,0.376364632,0.356934923,-0.64166626,0,0,0,1,0,670,1,0
1.114234116,0.204340524,0.966264721,-0.104211844,0.853681253,-0.076235075,0.05082145,-0.712770379,1.487837461,1.017641165,-0.118965701,0.650848186,0.641354946,-0.188282531,-0.843465859,0.363286986,-0.959008471,0.743341377,-1.486902397,2.543142199,-0.516597181,-0.274315651,-0.102685826,1.130759213,1.331449023,1,0,0,0,0,671,1,0
-0.091404551,0.038370331,0.328925677,-0.07873916,-1.029972122,-1.278634304,-0.119621494,-0.014348127,-1.292413525,1.066984721,2.569978702,-0.166972722,-1.161624851,-0.298081752,1.637029636,0.498224481,1.305582446,2.14873389,1.698782155,-0.04699901,1.046847602,1.071247367,-2.144753324,1.472556034,1.602925567,0,0,0,1,0,672,1,0
0.926372317,1.663094965,2.41760355,1.872070629,-1.162694287,-0.899691024,-1.975552785,-1.12127155,-0.212447346,1.205953635,0.404559984,1.718622755,-0.342191578,0.020618141,0.20039879,0.269019968,1.535238887,1.213471955,0.022002658,0.619465339,0.106787031,0.370499945,1.793055896,0.146136258,-0.437218021,0,0,0,0,1,673,1,0
-0.614595498,1.160424503,-0.445274766,0.903066129,-0.42235409,-0.47144922,1.390823732,0.278515527,1.72555076,-0.736589362,-1.201059927,0.19216784,1.256774019,-1.303603318,1.185926152,0.357687772,-0.036688138,1.206971182,0.043083014,-0.06418291,0.585058082,-0.760299412,-0.316835446,-0.232087545,0.880941204,0,0,0,1,0,674,1,0
1.638100436,0.378411561,0.825727195,-2.124930876,1.36871543,1.190613649,-1.826657444,-0.213919699,-1.221139932,-1.858185109,0.145934581,-1.084101557,-0.803586105,-0.528979464,-0.606182594,-0.937170208,-1.56631718,-1.371554279,0.182341041,-0.023258031,-1.485961639,-0.243649926,0.997260974,-0.284421805,-0.534945696,0,1,0,0,0,675,1,0
-0.250382928,-1.073666702,-0.467548277,0.984699866,1.096148538,-0.111073282,0.507357855,0.562499229,0.774109482,0.287995411,0.578264496,0.292580164,-1.222257236,-1.010301859,0.791554869,0.30756448,-1.165779904,-0.273125533,-1.131567872,0.651992913,-1.109224088,1.83168523,-0.516165817,-0.77319548,-0.797390486,0,1,0,0,0,676,1,0
